Business Name,Trade Name,License Type,License Number,License Date,County,City,Address,Zip,Phone,Email,Hours of Operation
"Green Leaf Extracts, LLC",Green Leaf Extracts,Processor,PAAA-WBLR-BC4H,2022-12-05,Logan,EDMOND,,73025,4059160125,greenleafext@gmail.com,M-F 12-6
"CSJC Enterprises, LLC","CSJC Enterprises, LLC",Processor,PAAA-V1OS-YAWV,2023-03-13,Stephens,MARLOW,,73055,5805912606,ezweedprocessing@gmail.com,12pm - 3 pm
Kiamichi Skies,Kiamichi Skies,Processor,PAAA-EJHI-YS8N,2022-11-07,Pushmataha,CLAYTON,,74536-2204,9728226314,j.paul.grayson@gmail.com,9am - 5pm
Green Gold Cannabis and Hemp Co.,Green Gold Cannabis and Hemp Co.,Processor,PAAA-N1PB-8WMU,2022-12-21,Oklahoma,OKLAHOMA CITY,,73135-1737,4054134745,newcarbilly@gmail.com,9 to 5
NUGGET HILL FARMS LLC,NUGGET HILL FARMS LLC,Processor,PAAA-FOZX-X0R9,2022-10-31,Logan,EDMOND,,73025-1986,9187344372,robert@nuggethillfarms.com,9-9
Sunday Extracts,Sunday Extracts,Processor,PAAA-EKUG-WNID,2023-06-16,Logan,GUTHRIE,,73044-9783,(405) 698-3134,info@sundayextracts.com,8-5
"Pharm Aide Pharms, LLC",Pharm Aide Pharms,Processor,PAAA-E1EL-ZAI9,2023-08-29,Choctaw,GRANT,,74738-9712,4052469580,pharmaidepharms@yahoo.com,8am-6pm
179 South 122nd Holdings LLC,179 South 122nd Holdings LLC,Processor,PAAA-FQQB-FQPE,2022-12-25,Pushmataha,MOYERS,,74557-5619,4058167228,diane@liftedlogix.com,24
"Flathead Lab, LLC",Flathead Lab,Processor,PAAA-RYQQ-191R,2022-10-05,Tulsa,SKIATOOK,,74070,(530) 602-9351,info@flatheadmed.com,12:00 a.m. to 11:59 p.m.
"SCOC Processing, LLC","SCOC Processing, LLC",Processor,PAAA-Z5BG-1IFU,2022-10-23,Osage,SKIATOOK,,74070-1047,8312356733,red.dirt.management.ok@gmail.com,8am - 5pm
"MonGrow, LLC",Mon Grow,Processor,PAAA-IJ9X-CSDL,2023-07-18,McClain,Wayne,,73095,7736207062,mongrowllc@gmail.com,8am to 8pm
LIMITLIS VENTURES LLC,"LIMITLIS VENTURES, LLC",Processor,PAAA-VJ0H-7L18,2022-12-26,Cherokee,TAHLEQUAH,,74464-0694,8134081431,thouchin180@rocketmail.com,M-F 9-5 or as needed for operations
CannaMed LLC,Good Oil Boys,Processor,PAAA-EKDA-GPVH,2022-12-13,Bryan,DURANT,,74701,5805964070,mallery@hicksfordfarms.com,9:00-5:30
Sooner Glue LLC,Sooner Glue,Processor,PAAA-VK9U-9NAP,2022-09-15,Logan,EDMOND,,73034-8553,4057190037,djonesfarmsok@gmail.com,9am - 5pm
Choctaw Processing LLC,1440 Processing,Processor,PAAA-VZZR-SZYV,2023-01-13,Oklahoma,CHOCTAW,,73020,(405) 241-2316,gina@eterna1440.com,8am-6pm
NYM-THC LLC,NYM-THC-LLC,Processor,PAAA-CDKA-ZH7N,2022-11-14,Oklahoma,OKLAHOMA CITY,,73159-8244,7028080108,nymthcllc@gmail.com,10am - 6pm
"Fresh Off the Press, LLC",Fresh Off the Press,Processor,PAAA-UOBZ-GXSH,2022-12-19,Grady,CHICKASHA,,73018-9378,9096584540,jeremyfinal@gmail.com,9am-5pm
"MEJ Holdings, LLC",MEJ Holdings,Processor,PAAA-TYFL-BTFY,2022-10-25,Adair,Watts,,74964,4024402255,sbombola@sbcglobal.net,0700-2000
Jakes Fire LLC,Jakes Fire,Processor,PAAA-FB7N-QEFS,2022-12-05,Pottawatomie,SHAWNEE,,74804-9615,4053612985,jakesfireok@gmail.com,10-5
"SCISSORTAIL SOLVENTLESS, LLC","SCISSORTAIL SOLVENTLESS, LLC",Processor,PAAA-UKXQ-ZOAJ,2023-06-28,Tulsa,Broken Arrow,305 North Redbud Avenue West,74012,9189064649,scissortailsolventlessllc@gmail.com,M-F 7-6 or as needed for company operations
"DCDC Enterprises, Inc",MMed Labz,Processor,PAAA-EKJ5-6X75,2022-09-26,Mayes,PRYOR,,74361-2894,9188639877,topshelf@tsgrowers.com,10-5
"STINKY FIELDS, LLC","Stinky Fields, LLC",Processor,PAAA-VY8W-N4JL,2022-11-10,Marshall,KINGSTON,,73439-8967,9032712645,briercreekdispensary@yahoo.com,8-5 M-F
Xen Xtracts LLC,Humble Oil Co,Processor,PAAA-NKLY-4DUZ,2023-01-11,Oklahoma,OKLAHOMA CITY,,73107-6330,4058988936,nathanburleson@cox.net,10am-6pm mon-fri
Yellow Dog Holdings LLC,Yellow Dog Holdings LLC,Processor,PAAA-OYJ9-AZLV,2023-02-27,Oklahoma,Oklahoma City,,73108,(805) 223-1453,michael@punchedibles.com,24
"YYL, LLC","YYL, LLC",Processor,PAAA-VKEK-SK8V,2023-09-08,Logan,MULHALL,,73063-9698,4058167228,siyan@stacylegalgroup.com,24 hours a day
Flogrown Genetics LLC,Flogrown Genetics,Processor,PAAA-MMY4-8ND9,2022-09-25,Kingfisher,CRESCENT,,73028,4053803869,marenad143@gmail.com,0900 AM- 2200PM
"Festival Farms, LLC",Stone Grown Processing,Processor,PAAA-IQQS-CJXM,2022-11-17,Sequoyah,VIAN,,74962-6119,6462654855,mikes.jays@gmail.com,8:00 am - 6:00 pm
"Lotus Management Group, LLC",Lotus Management Group,Processor,PAAA-XYZT-KRNI,2023-07-19,McClain,Wayne,,73095,4159009557,lotusmanagementllc@gmail.com,8am to 8pm
DDLQ LLC,DDLQ LLC,Processor,PAAA-VCTG-DAFB,2022-12-06,Pawnee,MARAMEC,,74045-1111,4057353800,siyan@stacylegalgroup.com,24
"THE INCREDIBLE EDIBLE CANNIBIS CO, LLC","THE INCREDIBLE EDIBLE CANNIBIS CO, LLC",Processor,PAAA-G81S-XSXQ,2023-06-28,Oklahoma,OKLAHOMA CITY,3608 N MAY AVE,73112-6687,4056429136,helen.rambo53@gmail.com,9AM - 2AM
Scissortail Seed Company,Scissortail Seed Company,Processor,PAAA-NJG6-ZBMH,2022-12-25,Logan,EDMOND,,73034-8539,3037045330,giddysfarmoffice@gmail.com,9 AM - 10 PM
Wild Herb LLC,Wild Herb LLC,Processor,PAAA-EJVQ-PNQB,2023-05-04,Osage,FAIRFAX,,74637,4058342029,chuffman@wildherbllc.com,24 hrs 7 days a week
FOL Industries LLC,Flower Of Life Processing,Processor,PAAA-NJRV-UT2S,2023-05-16,Cleveland,MOORE,,73160-4182,4059125333,floweroflifellc@gmail.com,10am-2pm
Perkins Ventures LLC,Jane Extracts,Processor,PAAA-TIZ1-YZKI,2022-10-02,Cleveland,MOORE,,73160-5967,4052378746,janeextracts@gmail.com,11am-5:30pm
Hippy Solutions LLC,Hippy Solutions LLC,Processor,PAAA-EKWL-XQTX,2022-10-31,Grady,CHICKASHA,,73018-7508,7143306012,btj@briantedjones.com,9am to 5pm M-F
"HCG Labs, LLC","HCG Labs, LLC",Processor,PAAA-V18S-0YFK,2022-08-15,Oklahoma,OKLAHOMA CITY,,73116-9040,(405) 608-6889,dfraser@hcgokc.org,9-5pm
Ganja Fellas LLC,Ganja Fellas LLC,Processor,PAAA-9WCP-3FL4,2022-09-18,Oklahoma,Edmond,,73013,4059650033,joshua@stacylegalgroup.com,24
Sooner Extracts LLC,Sooner Extracts LLC,Processor,PAAA-NJ2L-03NH,2023-04-26,Oklahoma,OKLAHOMA CITY,,73179-7632,4055184206,ty@soonerextracts.com,Mon-Fri 9 am to 5 pm
"Lone Wolfe Ventures, LLC","Lone Wolfe Ventures, LLC",Processor,PAAA-EYRY-VHUD,2023-07-11,Oklahoma,EDMOND,,73013-3720,(318) 349-0685,kirk@kosmikbrands.com,8am-5pm M-F CST
Harper Creek Farms LLC,Harper Creek Farms LLC,Processor,PAAA-NYJZ-TMC3,2023-02-07,Pawnee,PAWNEE,,74058-1596,4056554637,theharpercreekfarms@gmail.com,9:00-6:00pm
"Big Dog Cannabis Company, LLC","Big Dog Cannabis Company, LLC",Processor,PAAA-H0IA-9GMN,2023-03-14,Garvin,Pauls Valley,,74075,4058343850,sramdas@roselllawgroup.com,9 a.m. to 5 p.m.
"HMP Enterprises, LLC",Happy Hour,Processor,PAAA-4JZ4-X1KB,2022-11-09,Canadian,YUKON,,73099-0370,4057062920,holly.pankhurst@yahoo.com,Various
"NewClei, llc",NewClei,Processor,PAAA-FDOC-ROJX,2023-08-15,Pittsburg,MCALESTER,,74501-3540,9183290510,info@newclei.com,10:00am - 4:00pm
"Redbud Pharmaceuticals, LLC",Redbud Pharmaceuticals,Processor,PAAA-E1U5-XEAO,2023-02-01,Pottawatomie,SHAWNEE,,74804-9118,4052530778,info@redbudpharmaceuticals.com,Mondays 12-3 or by appointment
VV LLC,VV'S DIAMONDS,Processor,PAAA-0JLF-PQBU,2023-06-20,Cleveland,NORMAN,,73072-1518,8184808764,vvllcok@gmail.com,5 pm - 9 pm M-F
"Tokies Enterprises, LLC",Tokies Enterprises LLC,Processor,PAAA-4XEH-RFKK,2023-06-28,McClain,WAYNE,,73095-3243,4054431239,tokiesinfo@gmail.com,9:00-5:00
"NKO Processing, LLC",NK Processing,Processor,PAAA-N1YN-3F1L,2022-10-04,Tulsa,TULSA,,74127-8233,9188942940,admin@natureskissmmj.net,8am-8pm
"DANTE VENTURES, INC",Dante Cannabis Distribution,Processor,PAAA-JKNT-5MFU,2023-01-11,Washington,DEWEY,,74029-2341,9183322074,dante74006@gmail.com,10am - 7pm
"Three Hombres Cannabis, LLC","Three Hombres Cannabis, LLC",Processor,PAAA-ZHKJ-J5C2,2022-06-09,Logan,Guthrie,,73044,3602189787,office@greenlegalok.com,Monday- Saturday from 8:00am- 6:00pm
"Alliance Extracts, LLC",Alliance Extracts,Processor,PAAA-EYBP-J02N,2022-12-04,Johnston,TISHOMINGO,,73460,9163807464,giuliani.investments@gmail.com,8-5
Sunday Extracts LLC,Sunday Extracts,Processor,PAAA-NYIN-5SXK,2023-09-18,Logan,Guthrie,,73044,(405) 698-3134,orders@sundayextracts.com,8-5
Sugarhigh LLC,Sugarhigh LLC,Processor,PAAA-TZMK-ZU3X,2023-03-13,Oklahoma,Oklahoma City,,73107,4053008335,info@sugarhighcannabiskitchen.com,9-5
JandA Supply Company LLC,Buffalo Head Cannabis,Processor,PAAA-NYZC-32JQ,2023-03-27,Bryan,Caddo,706 Buffalo St,74729,5807403606,ja.supplyok@gmail.com,10:00 a.m.- 3:00 p.m.
Loud City Extracts LLC,Loud City Extracts,Processor,PAAA-NKRK-STMO,2023-01-13,Oklahoma,EDMOND,,73013-3601,4053520417,e@loudcityextracts.com,24 hours
Intercoastal River Holdings LLC,Intercoastal River Holdings LLC,Processor,PAAA-GLCQ-HEWD,2023-04-17,Grady,BLANCHARD,,73010,(405) 735-3800,matt@stacylegalgroup.com,24
"Loveco Farms, Inc.",Loveco Processing,Processor,PAAA-HPN3-KVF1,2022-12-06,Love,MARIETTA,,73448-2211,9403000003,lovecocannabis@gmail.com,24 Hours
Three Wolves LLC,Three Wolves LLC.,Processor,PAAA-ED5T-YMEB,2023-06-19,Okmulgee,BEGGS,,74421-2018,9183133369,threewolvesmmj@gmail.com,10 a.m. 4 p.m.
Melania 0224 LLC,Melania 0224 LLC,Processor,PAAA-OKQO-K9QF,2023-08-02,Oklahoma,OKLAHOMA CITY,,73135-1732,(248) 884-9254,jfd711@gmail.com,8am-10pm
"Blue Lake Laboratories, LLC","Blue Lake Laboratories, LLC",Processor,PAAA-BKKZ-8N3O,2022-12-25,Love,THACKERVILLE,,73459-5505,9404644700,slgparrish@slgparrishlaw.com,9 am to 4 pm M-F
Wave Creations LLC,Wave Creations LLC,Processor,PAAA-OAXK-CEFE,2023-06-16,Tulsa,TULSA,9920 E 55TH PL STE A,74146-6402,4173883344,wavescientific918@gmail.com,8-5pm
"Creekside Extractions, LLC","Creekside Extractions, LLC",Processor,PAAA-VJQO-9LDR,2022-12-19,Kingfisher,Okarche,,73762,4058332208,kmueggenborg22@gmail.com,9am-4pm
"Deer Run Holdings, LLC",Hash House,Processor,PAAA-E1QM-TVYZ,2022-10-09,Bryan,DURANT,,74701-6219,9038530929,thouchin180@rocketmail.com,M-F 9-5 or as needed for business operations
Zaza Farm LLC,Zaza Farm LLC,Processor,PAAA-N506-RGHL,2022-12-11,Choctaw,HUGO,,74743,4053124991,zazafarms.ok@gmail.com,10 a.m. to 5 p.m. Mon.-Fri.
Royal Cannabis Company LLC,Royal Cannabis Company LLC,Processor,PAAA-VH0X-MSTY,2023-03-10,Haskell,KINTA,,74552-3122,(919) 525-6777,rcrocker@royalcannabisfarms.com,8-5
"Green Rush Processing, LLC",Pharmicated,Processor,PAAA-4YD0-6CTM,2023-03-15,Pittsburg,Eufaula,,74432,(918) 452-2181,greenrushprocessingllc@gmail.com,10 A.M. to 5 P.M. Monday to Friday
"Guo Green, LLC",Guo Green LLC,Processor,PAAA-V12V-SPK8,2023-03-03,Seminole,Seminole,,74868,4058167228,jessica@stacylegalgroup.com,24 hours
"Natural State Processing, Inc.","Natural State Processing, Inc.",Processor,PAAA-NYHJ-OTBN,2023-02-27,Le Flore,Muse,,74949,8706721085,naturalstateinc@gmail.com,10am to 12am
"HOD, LLC","HOD, LLC",Processor,PAAA-ZTNJ-FDOF,2023-07-03,Comanche,GERONIMO,,73543-2502,(972) 567-9691,cabo@hallofdank.com,8am - 5pm
SAP Xtrax LLC,Loud Promotions LLC and SAP Gardens,Processor,PAAA-EYAN-P4VF,2023-02-01,Oklahoma,OKLAHOMA CITY,,73107-6843,4054135946,slgparrish@slgparrishlaw.com,9 am to 4 pm M-F
My Lien Green LLC,My Lien Green LLC,Processor,PAAA-VDFC-WGX5,2023-01-11,Grady,BLANCHARD,2251 COUNTY ROAD 1270,73010,(321) 444-1191,myliengreen@gmail.com,24
Eden Cannabis Farms Inc.,Eden Cannabis Farms Inc.,Processor,PAAA-AZBI-OU9S,2022-11-08,Logan,Crescent,,73028,2813098908,lasiarshad@gmail.com,9AM - 5PM
"WAV3 Processing, LLC","WAV3 Processing, LLC",Processor,PAAA-DQZY-FRH2,2022-12-18,Logan,EDMOND,,73034,8173724998,william@elevated8.com,8a-8p
"AMUN-RA, LLC","AMUN-RA, LLC",Processor,PAAA-SSOD-RYNF,2022-11-15,Comanche,CACHE,,73527,5804580572,amunra.seed@gmail.com,24 HRS
Grow Cannabis LLC,Grow Cannabis LLC,Processor,PAAA-5WBP-GTYU,2023-03-07,Osage,HOMINY,2005 STATE HIGHWAY 99,74035-6833,9183446130,growcannabisllc@gmail.com,24/7
Yura LLC,Salu,Processor,PAAA-PFYW-JBQM,2023-01-11,Oklahoma,OKLAHOMA CITY,,73107-1522,(405) 596-7794,hello@salu.xyz,By appointment
"C3E Management, LLC",Gold Rush Premium Extracts,Processor,PAAA-NJ1M-DPYQ,2023-05-19,Creek,SAPULPA,,74066-8391,(918) 853-4482,c3emanagementok@gmail.com,24 hours
"Fumoso, LLC","Fumoso, LLC",Processor,PAAA-AXNI-KVP8,2023-06-01,Logan,EDMOND,,73025-1973,(786) 371-4796,glevy4477@yahoo.com,9am-5pm
Gass It Up LLC,Gass It Up LLC,Processor,PAAA-C8UX-5SRM,2022-12-04,Tulsa,BROKEN ARROW,,74012-2329,5099991996,gassitup2021@gmail.com,8-5
Scoops Distribution LLC,No Label Cannabis,Processor,PAAA-NJTW-LWFX,2023-08-10,Creek,KELLYVILLE,,74039-3628,9184930135,mossrockfarms@gmail.com,5 days a week 8 am to 5pm
Argent Ventures Inc.,Argent Ventures Inc.,Processor,PAAA-L45K-PPFD,2022-12-11,Nowata,NOWATA,,74048-3000,2813098908,lasiarshad@gmail.com,9-5
"Easy Street Extracts, LLC",Easy Street Edibles,Processor,PAAA-EKNR-GYFU,2023-04-18,Oklahoma,OKLAHOMA CITY,,73132-7032,4059737366,kevin@easystreetextracts.com,8:00 A.M. - 5:00 P.M.
"Clone to Grown, LLC",Clone To Grown LLC,Processor,PAAA-VY6G-F8UE,2022-11-01,Oklahoma,Oklahoma City,,73105,8176145597,johnneyweaver@gmail.com,8 am to 5 pm
5 Leaf Lab LLC,5 LEAF LAB,Processor,PAAA-NJEI-QMSY,2023-04-06,Tulsa,TULSA,,74112-6601,9187065336,leon@5leaflab.com,9:00am - 5:00 pm
Sunnyslope Grow LLC,Sunnyslope Grow LLC,Processor,PAAA-R1IJ-I5PR,2022-12-07,Osage,FAIRFAX,,74637-2063,9185211053,msbendentl@aol.com,8:00 a.m. - 5:00 p.m.
NT Silver LLC,NT Silver LLC,Processor,PAAA-F4BU-Q60A,2022-12-05,Garvin,ELMORE CITY,,73433-8706,(405) 225-1200,cannabis@stocktontalbert.com,By appointment
"Prime Processing, LLC",The Haze Factory,Processor,PAAA-EYMT-VVWR,2022-11-10,Bryan,DURANT,,74701-6753,4054584429,premier.oklahoma.holdings@gmail.com,10-6
20 Antlers Farm Group LLC,20 Antlers Farm Group LLC,Processor,PAAA-6FEJ-0JQB,2022-10-27,Choctaw,ANTLERS,,74523-4501,4058167228,siyan@stacylegalgroup.com,24 hours
The Supply Distribution LLC,The Supply Distribution LLC,Processor,PAAA-VYXL-9RK8,2022-11-23,Oklahoma,OKLAHOMA CITY,,73134-1506,4055340005,blake@themjsupply.com,"10am-6pm, Mon-Sat"
DGK INTERPRISE LLC,OKIE SKUNK FARMS,Processor,PAAA-0GZ4-PAR5,2023-09-26,Cleveland,NORMAN,,73026-9521,4054644425,darby@topviewroofing.com,10AM TO 3PM
Royal Tree Productions LLC,Royal Tree Productions LLC,Processor,PAAA-N1FN-38MT,2023-02-10,Oklahoma,OKLAHOMA CITY,,73128-5802,2066050184,justin@nuvolecorp.com,"M-F 7:30AM to 5:00PM, Sat/Sun 7:30AM to Noon"
"The Good Company Processing, LLC","Oklahomeds, Evok Cannabis",Processor,PAAA-4KGF-TGTB,2023-04-25,Oklahoma,OKLAHOMA CITY,,73116,3036016159,wes@evokco.com,10-6
Phi Organics,Phi Organics,Processor,PAAA-4JOB-PJE1,2023-01-01,Grady,BLANCHARD,,73010-3576,4056598839,qualitycannabisinc@gmail.com,9am-5pm
GWP Medical Supply LLC,GWP Medical Supply,Processor,PAAA-VYV9-9QUG,2023-01-01,Tulsa,TULSA,,74106-3938,9182890321,greenwoodwellnessgroup@gmail.com,8:00 am - 5:00 pm
Leonard Weakley Doolan V,Leonard W Doolan V,Processor,PAAA-EYYD-RNES,2022-12-13,Okmulgee,BEGGS,,74421-3274,7709062325,leo@elevated-photos.com,9-5
Shabby Tree LLC,Shabby Tree LLC,Processor,PAAA-PKKT-RJ2Y,2023-05-10,Pottawatomie,Shawnee,,74804,4057353800,matt@stacylegalgroup.com,24
"Blunt Force Ganja, LLC","Blunt Force Ganja, LLC",Processor,PAAA-RZ7B-VTZD,2023-02-17,Grady,CHICKASHA,,73018,4056873552,bluntforceganja@gmail.com,0900-1700 Mon-Fri
"MABs Medibles, LLC","MABs Medibles, LLC.",Processor,PAAA-EKBT-SPC8,2022-06-23,Cleveland,NORMAN,,73071-1814,4053102469,mbittle1987@gmail.com,12:00pm to 8:00pm
Royal Extractions LC,Royal Extractions LC,Processor,PAAA-EKEK-B4XD,2022-10-25,Carter,LONE GROVE,,73443-7000,4059028646,admin@curativa.life,9:00 am - 5:00 pm
"T Humble, Inc.","T HUMBLE, INC.",Processor,PAAA-VZUL-HUUA,2023-02-01,Custer,Weatherford,,73096,7073827805,julie@scissortaillaw.com,9-9
"Green Trees Lab, LLC",Green Trees Lab,Processor,PAAA-QAAD-OSLT,2023-02-14,Lincoln,PRAGUE,,74864-6440,3175066263,greentreesok@gmail.com,9-5
12600 Minges LLC,12600 Minges LLC,Processor,PAAA-XDVD-FK6Y,2023-03-08,Cleveland,Norman,,73072,8504973982,smokymountainmedicinellc@gmail.com,24 hours
Twisted B Bakery LLC,Twisted B Bakery LLC,Processor,PAAA-SOQN-9IBM,2023-02-06,Bryan,BENNINGTON,,74723-1844,9725679841,twistedbfarmsllc@gmail.com,Various
TES BENTLEY LLC,TES BENTLEY LLC,Processor,PAAA-ODGL-1RWG,2023-09-15,Oklahoma,OKLAHOMA CITY,,73105,6196009763,tesbentleyllc@gmail.com,M-F 8-5
DESERT EXTRACTS LLC,DESERT EXTRACTS LLC,Processor,PAAA-4YED-GL49,2023-02-14,Harmon,HOLLIS,,73550,(580) 379-7568,okdesertextracts@gmail.com,9am-5pm
red river craft cannabis llc,red river craft cannabis llc,Processor,PAAA-5QKY-6ZVE,2022-12-04,Love,THACKERVILLE,,73459,9403914001,zack@assetdenton.com,9:00am-5:00 pm
FALCON HAZE LLC,FALCON HAZE,Processor,PAAA-CCEF-VJE8,2023-02-23,Oklahoma,MARIETTA,19976 STATE HIGHWAY 32,73448,2144763091,info@tgjenterprise.com,10-9
"Fritz Fusion's, LLC","Fritz Fusion's, LLC",Processor,PAAA-NKZO-G3W8,2023-04-13,Craig,BLUEJACKET,,74333-4691,9183814246,fusionfritz@gmail.com,9-4
GE M PROCESSING LLC,GE M PROCESSING LLC,Processor,PAAA-WVH2-CCRO,2022-10-25,Delaware,ROSE,,74364,7029798258,cbfirm2020@gmail.com,8-5
"Wight Rabbit Extracts, LLP",Wight Rabbit Extracts,Processor,PAAA-EK5M-GMRU,2022-10-25,Tulsa,BROKEN ARROW,,74012-2329,3173638879,x@nectarfeed.com,10am - 7pm
New Roots Scientific LLC,New Roots Scientific,Processor,PAAA-4KIL-HD6H,2022-09-15,Logan,guthrie,,73044,4053942044,omartahsan@gmail.com,8am to 5pm
Canna Baked,Canna baked,Processor,PAAA-NYQM-ZSUB,2022-12-12,Greer,MANGUM,,73554-1447,5803011779,herbanremedies@yahoo.com,Tuesday-Friday 10-4
"Icarus 420, LLC","Icarus 420, LLC",Processor,PAAA-GY2X-PG2Y,2023-08-15,Creek,IOLTON,,74052,(757) 897-8883,rcrc0712@gmail.com,9am-4pm
cameo gold llc,cameo gold llc,Processor,PAAA-2GP9-KGOB,2023-03-21,Carter,WILSON,,73463-6696,5806681048,cameogold2021@hotmail.com,9:00am-5:00 pm
"Ubangi Farm, LLC",Ubangi,Processor,PAAA-NJDP-ATCW,2023-01-10,Le Flore,POTEAU,,74953-7766,9186476655,sprokit_up@icloud.com,8 am - 5 pm
Healing Oasis LLC,Cowboy Cannabis Processing,Processor,PAAA-UING-DGTQ,2022-11-23,Beaver,BEAVER,,73932-1610,5804618486,cowboycannabisok@gmail.com,9-4
Big City Growers LLC,Big City Growers,Processor,PAAA-EJRC-B47R,2023-05-18,Cleveland,MOORE,,73160-6209,4058193785,terrytrompeter@ymail.com,"M-Th 9-5, F 9-12PM"
Horizon Cannabis Company LLC,Horizon Cannabis Company LLC,Processor,PAAA-ISOH-7FDR,2022-12-26,McClain,LINDSAY,11120 190TH ST,73052-3429,(405) 623-6278,sugarmoonfarmsllc0@gmail.com,12 hours
Kong Concentrates LLC,Kong Concentrates,Processor,PAAA-NYSE-PYO4,2022-08-30,Delaware,GROVE,,74344-4552,9182052858,process@kongconcentrates.com,9a-6p Tuesday-Friday
"HARD PRESSED ORGANICS, LLC","HARD PRESSED ORGANICS, LLC",Processor,PAAA-4JYZ-M12P,2023-04-26,Oklahoma,Edmond,,73013,4053157420,hardpressedorganics@gmail.com,9:00am - 5:00pm
New Leaf Medicinals LLC,New Leaf Medicinals LLC,Processor,PAAA-NYZB-V3VV,2023-02-22,Grady,CHICKASHA,,73018-9661,4055742101,erick.newleaf@gmail.com,8am-5pm
"MGandP Resources, LLC","MGandP Resources, LLC",Processor,PAAA-SZ7H-4OX6,2022-12-07,Osage,Skiatook,,74070,9183969006,n.dougherty@oklahomacw.com,8:00 am to 5:00 pm
"220 Farms, LLC","220 Farms, LLC",Processor,PAAA-41LL-YNDB,2023-03-14,Muskogee,MUSKOGEE,,74401-6343,(405) 738-3196,hyghpdesigns@gmail.com,
"RAMAL AGRICULTURE, LLC",HOUSE OF KARMA,Processor,PAAA-OK6B-SHOY,2022-12-11,Cleveland,NEWCASTLE,,73065-6485,4053559541,328ramalagriculture@gmail.com,M-F 9-5 or as needed for operations
Patients Other Treatment Processing LLC,Patients Other Treatment Processing LLC,Processor,PAAA-FBBD-Y6XH,2022-09-20,Oklahoma,Nicoma Park,,73141,4055414101,maryfrantz74@gmail.com,9am-9pm
"Carter County Extracts, Inc.","Carter County Extracts, Inc.",Processor,PAAA-NKNM-0GP0,2023-01-12,Carter,Ardmore,,73401,5802210528,stacy@johnsullivaninsurance.com,8-5
FJC Creations LLC,FJC Creations,Processor,PAAA-P7EL-VSNI,2023-07-28,McClain,BLANCHARD,,73010-3452,4058229676,fjccreationsok@gmail.com,8:30-3:30
"Big Country Greens, LLC",Big Country Greens,Processor,PAAA-WCAP-ZTWI,2023-02-13,Cherokee,TAHLEQUAH,,74464-0374,9184145400,bigcountrygreens@gmail.com,10-7
Michael Shawn Beavers,Michael Shawn Beavers,Processor,PAAA-4KUS-Y6YB,2022-11-10,Muskogee,BRAGGS,,74423-5037,5309908130,leaveittobeavers1990@gmail.com,9am-5pm
SESH CONFIDENTIAL LLC,LUX CANNABIS CO,Processor,PAAA-VRVD-CMML,2022-10-26,Oklahoma,OKLAHOMA CITY,,73106-6891,8665890420,briezzy66@hotmail.com,9-6 M-F
Squishermen LLC,Squishermen,Processor,PAAA-H5Q5-DCTK,2023-09-25,Oklahoma,OKLAHOMA CITY,,73107-1305,4055324650,squishermen@gmail.com,5-10pm
Kender Xtracts LLC,Central Native Holdings,Processor,PAAA-IAHO-KWCG,2023-01-12,Ottawa,Fairland,,74331,8084575904,amshaw528@gmail.com,12:00 a.m. to 11:59 p.m.
"FLAZOK, LLC","FLAZOK, LLC",Processor,PAAA-E1CV-LGOL,2023-02-28,Tulsa,TULSA,,74131-6207,9186977803,charles.wilkin@wilkinlawfirm.com,24 hours
Green Infusion LLC,Green Infusion LLC,Processor,PAAA-N1YA-MQDP,2023-03-10,Carter,ARDMORE,211 DEESE RD,73401-7366,(580) 319-5195,info@reddirtbudz.com,8am - 5pm mon-Fri
"Hellagood, LLC","Hellagood, LLC",Processor,PAAA-X7J9-6WL5,2023-02-28,Tulsa,TULSA,,74112-5406,9187796180,kaylan@vertical-acres.com,7:00am - 6:00pm
"Neptune Pharms, LLC","Neptune Pharms, LLC",Processor,PAAA-V1IV-XI6I,2022-10-02,Logan,GUTHRIE,,73044,4057789986,alpsamtn@icloud.com,8 to 5
Rushing Green LLC,Rushing Green LLC,Processor,PAAA-IBAR-DIBE,2023-05-24,Grady,RUSH SPRINGS,,73082-2478,(202) 766-7955,rushinggreenllc@gmail.com,24
1 DREAM DISTRIBUTION LLC,1 DREAM DISTRIBUTION LLC,Processor,PAAA-LVQC-DXTP,2023-06-21,Tulsa,OWASSO,,74055-3338,8444842420,info@1dreamok.com,9-5
Stress Releaf Extract Corporation,Stress Releaf Extract Corporation,Processor,PAAA-NK5Z-RFND,2023-06-14,Hughes,WETUMKA,,74883-6116,4058331509,prohandyman1968@yahoo.com,6am - 11pm
OKLAHOMA INFUSIONS INC.,Outlaw Harvest,Processor,PAAA-4YGA-3YER,2023-03-15,Tulsa,SAND SPRINGS,,74063-6523,4175922756,patrick@edibleslist.com,11AM-6PM
Danh LLC,Danh LLC,Processor,PAAA-OJHV-1FVY,2023-01-04,Tulsa,JENKS,,74037-6903,4409540766,cannadanh@gmail.com,10:00 a.m. to 1 p.m.
TRIBE COLLECTIVE LLC,Tribe Collective,Processor,PAAA-EYN5-D8XS,2023-04-21,Seminole,Okemah,36365 EW 1100 Rd,74859,(405) 830-6754,kristin@tribeforlife.com,None
