Business Name,Trade Name,License Type,License Number,License Date,County,City,Address,Zip,Phone,Email,Hours of Operation
"FLAVA DISPENSARY, LLC",FLAVA EDIBLES,Dispensary,DAAA-VSHN-BQRZ,2023-05-19,Oklahoma,OKLAHOMA CITY,3608 N MAY AVE,73112-6687,4056429316,hrambo2@sbcglobal.net,9AM - 2AM
FireMeds llc,FireMeds llc,Dispensary,DAAA-Z7OO-YPJB,2023-03-28,Okmulgee,henryetta,,74437,9182684216,rgriffin198065@gmail.com,10am to 10pm
Kind Alternative Wellness LLC,Kind Alternative Wellness,Dispensary,DAAA-41J6-DIVF,2022-10-31,Tulsa,GLENPOOL,500 W 146TH ST S,74033-4458,9186301119,gary@mastercraftfc.com,8 - 5
Bear Medicine,Bear Medicine,Dispensary,DAAA-Q9RN-CDQK,2022-09-27,Cherokee,TAHLEQUAH,22736 HIGHWAY 51,74464-2071,9187720062,bearmedicinedispensary@gmail.com,10:00AM - 5:00PM
DAP Relief LLC,Lotus Gold Nicoma Park,Dispensary,DAAA-EKDH-OTGB,2022-04-11,Oklahoma,OKLAHOMA CITY,10901 NE 23RD ST STE 70,73141-6029,4054175333,pj@cbdplususa.com,Monday-Saturday 10am-8pm; Sunday 12pm-6pm
541 South University LLC,Kush Nitro Club,Dispensary,DAAA-4JSH-0NRO,2023-03-16,Cleveland,NORMAN,541 S UNIVERSITY BLVD,73069-5719,(541) 961-3414,rawles32@gmail.com,10am-10pm
ROYAL LEAF LLC,ROYAL LEAF LLC,Dispensary,DAAA-VJGO-GNS7,2022-11-08,Latimer,WILBURTON,117 E MAIN ST,74578-4229,4054343074,wulz.steve@gmail.com,10am - 8pm
Med Shed Inc.,Med Shed Inc.,Dispensary,DAAA-41AY-C4P5,2023-02-23,Custer,Arapaho,678 B. Street,73620,(580) 890-0074,whitteninnexpo@yahoo.com,"11:00-6:00 T-F, 11:00-4:00 S"
"APCO Cure, LLC",APCO Med,Dispensary,DAAA-EYQ4-QU1U,2022-12-06,Tulsa,TULSA,2606 S SHERIDAN RD,74129-1029,5398673875,dedra@apcomedical.com,11am to 7pm
"NATURAL GREEN HERBS, LLC",NATURAL GREEN HERBS,Dispensary,DAAA-VKQH-3LGG,2022-09-18,Delaware,JAY,130 N MAIN ST,74346-2871,9182537576,seelee422@gmail.com,24/7
"Baked Enterprises, LLC",Baked On Main,Dispensary,DAAA-M84Z-LARZ,2023-02-01,Ottawa,FAIRLAND,15 N MAIN ST,74343,9188485002,bakedonmain20@gmail.com,10am-10pm
Bud Brothers Coughy Shop Stillwater LLC,Bud Brothers Coughy Shop Stillwater LLC,Dispensary,DAAA-ZHIB-K4TZ,2023-05-11,Payne,STILLWATER,120 W HALL OF FAME AVE,74075-5227,6203091421,bill@budbrotherscoughyshop.com,10am to 10pm
"Nature's Pathway, LLC","Nature's Pathway, LLC",Dispensary,DAAA-N1DG-LQ5V,2022-11-29,Mayes,Langley,438 N 3rd Street,74350,9187826090,lora.stiles13@gmail.com,10 am - 8 pm M-S; 10 am - 6 pm Sun.
"Chronic MD, LLC",Chronic MD,Dispensary,DAAA-41BQ-BUML,2022-11-07,Mayes,Locust Grove,702 E Main Street,74352,9184791914,chronicmd918@gmail.com,10am-8pm
The Gas Station 918 LLC,The Gas Station 918 LLC,Dispensary,DAAA-8X8F-0MO0,2022-11-01,Tulsa,TULSA,70 N SHERIDAN RD,74115-8717,9188921062,kadyann233@yahoo.com,8am-11pm
"Oklahomas Best Cannabis, LLC",Oklahomas Best Cannabis,Dispensary,DAAA-SWV0-2040,2022-11-08,Bryan,Cartwright,316 Boat Club Rd,74731,(580) 710-3024,info@obc420.com,9:00 to 9:00
Treehouse7201LLC,405 Treehouse Dispensary,Dispensary,DAAA-4J83-R0WL,2022-11-06,Oklahoma,MIDWEST CITY,7201 E RENO AVE,73110-4484,9184061888,tamia.smith38@gmail.com,10am to 8pm
THE RESERVE CANNABIS COMPANY LLC,THE RESERVE CANNABIS COMPANY,Dispensary,DAAA-MAET-OO1Z,2023-08-15,Choctaw,HUGO,1296 N 4220 RD,74743,9034958755,theocreserve@gmail.com,10:00AM -10:00PM
The Green Jackpot LLC,Meds and Wares,Dispensary,DAAA-V1QW-MAKW,2022-08-08,Cleveland,NORMAN,1404 W LINDSEY ST,73069-4312,4694305384,thegreenjackpot@gmail.com,9:00am to 2:00am
Affordable Medical Inc.,Affordable Medical Inc.,Dispensary,DAAA-EYXA-AXR3,2022-10-05,Mayes,PRYOR,102 NE 1ST ST,74361,9185249335,affordablemedicalinc1@gmail.com,9:00am -9:00pm
TandC HOLDINGS LLC,'64 FARMS,Dispensary,DAAA-AEAC-EZGV,2022-12-19,Pontotoc,ADA,1922 A ST,74820-2803,5802790590,trkanuch@gmail.com,10am - 9pm
Big Jerry's Buds co.,Big Jerry's Buds Co.,Dispensary,DAAA-GOQR-T86K,2023-02-27,Beaver,Turpin,1081 N US Hwy 83,73950,4805228779,orders@bigjerrys.com,11am to 7pm
"Covey Rise, LLC",The Wellness Pharm,Dispensary,DAAA-VYHB-OGYW,2022-10-16,Tulsa,TULSA,1414 E 3RD ST,74120-2804,9185516645,steve.q.peters@gmail.com,"10 am - 9 pm, closed Sunday"
"Magic Grass, LLC",Division Street Dispensary,Dispensary,DAAA-FH5Y-WEWQ,2022-08-04,Logan,GUTHRIE,1606 S DIVISION ST,73044-5015,4058773085,divisionstreetdispensary@gmail.com,1000-1900
Bella Flores Marijuana Medical Dispensary Co.,Dank's Wellness Emporium Blanchard,Dispensary,DAAA-NYVZ-1F9F,2022-12-11,McClain,BLANCHARD,,73010-5701,9185045817,omma@danks.co,Mon-Sun 9am - 11pm
Wild Flower Medical Marijuana Dispensary LLC,Wild Flower Medical Marijuana Dispensary,Dispensary,DAAA-N1EV-KJ7W,2023-02-03,Tulsa,SAND SPRINGS,1126 E CHARLES PAGE BLVD,74063-8542,9182467134,jshain76@gmail.com,11am-12am
Jessica Boike,Choices Dispensary,Dispensary,DAAA-PYBB-YOHG,2023-08-11,Kay,PONCA CITY,202 N PINE ST,74601-4246,5805762424,choicesdispensary@gmail.com,"Monday-Saturday 9am 9pm, Sundays 10pm to 4pm"
Affordable Medical Inc,Affordable Medical Inc,Dispensary,DAAA-VYUU-SMMR,2022-11-08,Tulsa,TULSA,121 N DENVER AVE,74103-1819,9185252245,diamond_dampf@yahoo.com,9:00 AM-11:00 PM
"Preme Cannabis Company, LLC",Zion Investments,Dispensary,DAAA-4JB6-1X4N,2023-01-12,Tulsa,TULSA,2005 S 129TH EAST AVE,74108-6711,5398672798,katinawalkermims@gmail.com,10am-8pm
"NKO Retail #2, LLC",Nature's Kiss,Dispensary,DAAA-VYJT-AHE8,2022-10-05,Tulsa,TULSA,9136 S SHERIDAN RD,74133-5328,9188942940,admin@natureskissmmj.net,M-W 9AM-10PM; Th-Su 9AM-12AM
Good Green Co. LLC,Crimson Greenery Dispensary,Dispensary,DAAA-FEFA-4ZBB,2023-10-18,Garvin,Pauls Valley,35858 Bldg 1 OK-29,73075,4053319824,james.allen.goodgreenco@gmail.com,10 a.m. - 8 p.m.
Space Age Greenery Inc,Space Age,Dispensary,DAAA-IID6-JD8A,2022-09-29,Oklahoma,OKLAHOMA CITY,2601 N MACARTHUR BLVD,73127-1609,4055006090,spaceagegreenary@gmail.com,9:00am-10:00pm
The Medicine Pouch LLC,The Medicine Pouch,Dispensary,DAAA-21QC-4Z3S,2023-08-07,Pontotoc,Ada,16101 State Hwy 1 W,74820,5803200487,themedicinepouch.ada@gmail.com,7AM-11PM
"Waterloo Dispensary, LLC",Lotus Gold Waterloo,Dispensary,DAAA-LG0Q-UPVG,2022-09-19,Logan,EDMOND,121 E WATERLOO RD,73034-8269,4054175333,ryan.vice@icloud.com,10-9
MARY JANE'S,MARY JANE'S,Dispensary,DAAA-3JLB-EPV7,2022-12-11,Texas,GUYMON,2927 US HIGHWAY 54,73942,6209317737,jeff@6sllc.com,11AM - 7PM
Sacred Weed LLC.,The Antlers Dispensary,Dispensary,DAAA-BNSD-RCHX,2022-10-10,Pushmataha,ANTLERS,322 W MAIN ST,74523-2072,5802987754,theantlersdispensary@yahoo.com,9AM-9PM
"GFAW, Inc.",Lucky Monkey Buds,Dispensary,DAAA-NKXF-5M39,2023-04-27,Oklahoma,OKLAHOMA CITY,3013 NW 63RD ST,73116-3603,6103121226,gfaw2019@gmail.com,9:00am-6:00pm
"Dawn's Light, LLC",Dawn's Light,Dispensary,DAAA-4K8B-V6IS,2022-02-01,Pontotoc,ADA,1600 ARLINGTON ST,74820-2641,5802790418,territorydispo@territorycannabisco.com,10-7 Mon - Sat
"DL-MnMVentures, LLC",Buddies Cannabis Co. - Moore,Dispensary,DAAA-4KMQ-QQV5,2023-01-10,Oklahoma,OKLAHOMA CITY,11800 S MAY AVE,73170-2560,4055132080,dl_mnmventures@yahoo.com,Monday-Sunday 10:00am-10:00pm
"Green Room East Dispensary, LLC","Green Room East Dispensary, LLC",Dispensary,DAAA-T7BX-FRCQ,2022-10-13,Tulsa,TULSA,,74112-7051,9189827341,iamnekowilliams@gmail.com,8am-8pm
"Health ExpressNo. 2-T, LLC","Health ExpressNo. 2-T, LLC",Dispensary,DAAA-4J6G-QSZ2,2023-02-03,Kingfisher,KINGFISHER,523 N MAIN ST,73750-2323,5807619393,npratt85@gmail.com,10am-8pm
"19EK82 INVESTMENTS, LLC",GRAND AVE HAZE,Dispensary,DAAA-LR2J-NOD6,2022-11-13,Garfield,ENID,1520 N GRAND ST,73701-1762,4056130962,mainesthaze@gmail.com,Sun-Wed: 8:00 am-10:00 pm; Thu-Sat: 8:00 am-2:00 am
Kerry Ann Sowers,Up In Smoke Shop,Dispensary,DAAA-CUIN-2M6Y,2023-01-10,Grady,TUTTLE,5021 E HIGHWAY 37,73089-8514,4057958070,upinsmokeshopok@gmail.com,9am-8pm
Midwest Cures,Midwest Cures,Dispensary,DAAA-VJOS-SLOR,2023-03-14,Oklahoma,Edmond,2000 W. Danforth Rd. Ste. 130,73003,(405) 906-2113,midwestcures@yahoo.com,11:00am to 11:00pm
"Captain and Captain, Inc.",T Nugs World of Cannabis,Dispensary,DAAA-EK8O-DFJP,2023-09-04,Rogers,CLAREMORE,1000 N LYNN RIGGS BLVD,74017-4023,9189232188,tnugswoc@gmail.com,10-7 M-Th 10-8 Fri and Sat
PONCA ORGANIC L.L.C.,STILLWATER DISPENSARY,Dispensary,DAAA-419G-0CPR,2023-03-03,Payne,STILLWATER,1925 N BOOMER RD,74075-3459,5803041916,ashleyinn@hotmail.com,"MON TO SAT 9:30AM TO 9 PM , SUNDAY 12PM-6PM"
"Keisha's Candy Shop Cannabis Company, LLC","Keisha's Candy Shop Cannabis Company, LLC",Dispensary,DAAA-KCTH-SRHF,2023-05-29,Tulsa,TULSA,2220 E 6TH ST,74104-3234,9182197728,ashleytdarling7@gmail.com,11:00am-8pm Monday-Saturday. Closed Sunday
"The Grasslands Cannabis Dispensary, LLC",Fun Factory Dispensary,Dispensary,DAAA-EK95-8LU8,2023-03-29,Oklahoma,OKLAHOMA CITY,1120 N PENNSYLVANIA AVE,73107-5654,(405) 673-7735,bozovicdusan@gmail.com,10am-10pm
Cloud 9 Wellness Dispensary LLC,Cloud 9 Wellness Dispensary LLC,Dispensary,DAAA-QZKM-GFLO,2023-05-19,Oklahoma,Warr Acres,"5770 NW EXPRESSWAY, Ste. 102",73132,(405) 722-2539,ltalbert@stocktontalbert.com,10am-10pm
Amazing Strainz LLC,Amazing Strainz,Dispensary,DAAA-G82J-JQIO,2023-08-09,Oklahoma,OKLAHOMA CITY,1800 NE 23RD ST,73111-3340,4053713992,amazingstrainz@gmail.com,9a-9pm
The Green's Bakery,The Green's Bakery,Dispensary,DAAA-N1WM-DIMD,2023-02-27,Oklahoma,OKLAHOMA CITY,6444 S WESTERN AVE,73139,4054090339,thegreensbakery@gmail.com,Sunday-Monday 10-8 pm
Vera Dispensary LLC,Okie Wonderland Owasso,Dispensary,DAAA-TCXV-FF1K,2023-07-07,Tulsa,OWASSO,,74055-4212,(310) 279-9521,alansoleyman@yahoo.com,10-10
The TLC Group LLC,Kindly of Duncan,Dispensary,DAAA-KVZ5-LBCS,2022-12-27,Grady,Chickasha,,73018,4692374668,stanspraggins@gmail.com,9AM -8PM M-Saturday 10AM-4PM Sunday
Pink Leaf Dispensary LLC,Pink Leaf Dispensary LLC,Dispensary,DAAA-EZPT-3QEF,2023-01-09,Oklahoma,DEL CITY,3021 SE 44TH ST,73135-1001,4054041793,victoria.dunn1@gmail.com,24 hours
"Evo Cannabis Company Muskogee West, LLC",Evo Cannabis Company Muskogee West,Dispensary,DAAA-VJA8-IFTI,2022-09-12,Muskogee,MUSKOGEE,223 N 32ND ST,74401-2104,9186085818,tik@evolutiononline.com,10 am - 9pm
High Girls Dispensary LLC,High Girls Dispensary,Dispensary,DAAA-EQSY-8AZZ,2023-07-06,Oklahoma,EDMOND,2700 S BROADWAY,73013-4031,4055958706,russ@imperialcc.gold,7-11
"Oklahoma Natural Cures, INC",High Society,Dispensary,DAAA-4K5F-TSQR,2023-03-27,Oklahoma,WARR ACRES,5900 NW 50TH ST,73122-4101,4059238930,dearl@highsocietyok.com,10am-10pm
DTI ENTERPRISES LLC,THE ENCHANTED DISPENSARY,Dispensary,DAAA-VT0Q-VUX8,2022-09-19,Seminole,KONAWA,109 E MAIN ST,74849-2212,7196406127,michelle.mitnik@gmail.com,8AM - 8PM
Nicole Dawn Bratcher,The Valley Weed Shop,Dispensary,DAAA-VYTL-K6UO,2023-05-19,Latimer,Tuskahoma,12361 Se Highway 2,74574,(918) 448-0278,bbgreenhope@gmail.com,1000-2000
"OHG, LLC",OHG (Oklahoma Home Grown),Dispensary,DAAA-O3UG-E3JK,2022-12-05,Tulsa,SAND SPRINGS,3 E 41ST ST,74063-3857,9186295007,ohgokllc@gmail.com,8AM-8PM
420 Green Grass Corporation,420 Green Grass Corporation,Dispensary,DAAA-N1DT-3FKW,2023-02-14,Carter,ARDMORE,1111 US HIGHWAY 77,73401-2061,2544850894,okcdisp@yahoo.com,10AM - 8PM
The Faded Lady LLC,The Faded Lady LLC,Dispensary,DAAA-QAZD-IAAZ,2022-11-07,Le Flore,POTEAU,911 DEWEY AVE,74953-4407,9188398373,andreaowens25@yahoo.com,"10am-8pm, Monday thru Saturday"
New Leaf Medicinals LLC,New Leaf Medicinals LLC,Dispensary,DAAA-41VC-KGOV,2023-03-08,Grady,CHICKASHA,210 S 4TH ST,73018-3462,4055742101,erick.newleaf@gmail.com,24 HRS
"BMF Meridian, Inc.",Mellow Submarine,Dispensary,DAAA-3CBF-I52B,2022-11-22,Bryan,DURANT,103 W ELM ST,74701-4119,5809165039,eric@bmffarms.com,10-9
Giggling Bud Corporation,Giggling Bud Corporation,Dispensary,DAAA-5WAS-RRBE,2023-01-02,Wagoner,Wagoner,201 W Cherokee St,74467,5397662177,gigglingbudomma@yahoo.com,10a-9pm
MediCann-OK LLC,MediCann-OK LLC,Dispensary,DAAA-E1KS-QXIB,2023-01-02,Oklahoma,BETHANY,8302 NW 39TH EXPY,73008-3011,4054645554,realtor4you.christina@gmail.com,24hrs
"The Bud Shop, Inc.",The Bud Shop,Dispensary,DAAA-TGBR-THLU,2022-12-18,Sequoyah,ROLAND,305 E RAY FINE BLVD,74954-5160,9185034200,thebudshop@yahoo.com,10:00-8:00 Monday-Saturday
WGC LLC,Lifted Muskogee,Dispensary,DAAA-EYRM-MU0G,2023-05-10,Muskogee,MUSKOGEE,1910 N YORK ST,74403-1449,9189122038,liftedspiritsmuskogee@gmail.com,"Sun: 11a-8p, Mon-Thur: 10a-9p, Fri-Sat: 10a-10p"
"Big Bear Necessities, LLC",Big Bear Necessities,Dispensary,DAAA-OUH7-FSWN,2023-06-02,Comanche,LAWTON,6514 NW CACHE RD,73505-3309,5806788876,bluebeaverfarm@hotmail.com,9am-9pm
918 Buds Medical Marijuana Dispensary LLC,918 Buds Medical Marijuana Dispensary,Dispensary,DAAA-EZI4-8LQZ,2023-05-30,Tulsa,TULSA,7727 E 21ST ST,74129-1216,9185516370,nataliejackson22@yahoo.com,8am-10pm
"Green Supreme Medical Marijuana Dispensary 2, LLC",Full Circle Dispensary,Dispensary,DAAA-KO65-KUJO,2023-02-22,Logan,EDMOND,2550 E WATERLOO RD,73034-8100,(405) 562-3988,fullcircledispo@gmail.com,10 am to 9 p.m.
"Naked Native, LLC","Naked Native, LLC",Dispensary,DAAA-8R8W-AIFU,2023-07-07,Bryan,MEAD,5862 US 70,73449-5130,3362831008,cannabis@stocktontalbert.com,5AM-12AM
"Gayle's Medical Marijuana, LLC",Gayle's Dispensary,Dispensary,DAAA-E1YY-THU9,2023-02-21,Oklahoma,BETHANY,6748 NW 39TH EXPY,73008-2647,(405) 506-0091,gaylesmmllc@gmail.com,Mon-Sat 10 am - 8 pm; Sun 12pm - 5:00 pm
Blooms Dispensary,Blooms Dispensary,Dispensary,DAAA-EKYL-GKOP,2022-10-04,Comanche,LAWTON,1919 NW CACHE RD,73505,5805833035,anh.walker8006@outlook.com,Daily 10a-7p
Blazin Budz LLC,Blazin' Budz LLC,Dispensary,DAAA-EYAJ-LV2L,2023-03-21,Oklahoma,OKLAHOMA CITY,210 SW 44TH ST,73109-7297,(405) 724-7317,tmoliver28@gmail.com,11:00 am to 8:30 PM Monday-Saturday 12::00 PM -5:00 PM Sunday
Top Notch Cannabis Dispensary LLC,Highly Green,Dispensary,DAAA-VKLY-R8GB,2022-11-03,Oklahoma,WARR ACRES,6017 NW 63RD ST,73132-7504,4055069100,m3fifi87@gmail.com,10:00 Am to 9:00 Pm
"Oklahoma Kush Cousins, LLC","Oklahoma Kush Cousins, LLC",Dispensary,DAAA-EKGA-SAD8,2023-04-19,Oklahoma,OKLAHOMA CITY,1223 SW 89TH ST,73139-9101,4056986018,kushcousinsokc@gmail.com,10 am to 9 pm
"Good Stem, LLC","Good stem, LLC",Dispensary,DAAA-N1R2-WXOM,2023-01-03,Grady,CHICKASHA,130 S 4TH ST,73018-3401,4058928615,loricowan0926@yahoo.com,0900-2000 Monday through saturday
C-4 BUDZ LLC,C-4 BUDZ,Dispensary,DAAA-ZEDQ-IWGF,2022-07-05,Comanche,LAWTON,2605 NW CACHE RD,73505-5235,4054436803,c4budzdispo@gmail.com,9am-10pm
Native Harvest LLC,Native Harvest LLC,Dispensary,DAAA-4YG4-0ZIB,2022-11-13,Cleveland,NORMAN,2505 W MAIN ST,73069-6329,4052346525,rogermayes1029@gmail.com,9:00 am-10:00 pm
"Terry0528, LLC",Capital Dank Rockwell,Dispensary,DAAA-VQZI-VU0X,2023-03-23,Oklahoma,OKLAHOMA CITY,10709 N ROCKWELL AVE,73162-4537,2488849254,jfd711@gmail.com,10am-10pm
"ZaZa Dispensary, LLC","ZaZa Dispensary, LLC",Dispensary,DAAA-HFEF-9YPP,2023-02-14,Oklahoma,OKLAHOMA CITY,8817 S SANTA FE AVE,73139-8410,(405) 768-2598,thehouseofzaza@gmail.com,10-10
13801 N Western LLC,Okie Kush Club,Dispensary,DAAA-NYCR-ZBCU,2022-03-16,Oklahoma,EDMOND,13801 N WESTERN AVE,73013-1798,4056733197,info@okiekushclub.com,10am-9pm
"Joe's Herb Cabinet, LLC",Joe's Herb Cabinet,Dispensary,DAAA-Z4L6-XHJX,2022-12-13,Oklahoma,OKLAHOMA CITY,13325 N MACARTHUR BLVD,73142-3091,4052540867,joesherbsok@gmail.com,Tue-Sat 10am-8pm
Genensis Grow LLC,City Budz by Treehouse Dispesary,Dispensary,DAAA-GEJX-AHAL,2022-10-03,Oklahoma,OKLAHOMA CITY,2419 SW 29TH ST,73119,9183605409,tamia.smith38@gmail.com,10am -8pm
Dizory LLC,GreenPlus 11,Dispensary,DAAA-EYR5-HMEW,2022-12-11,Cleveland,NORMAN,3160 CLASSEN BLVD,73071-4053,4059629401,greenplusmoore@gmail.com,9-9
KC GREEN BUD LLC,KC GREEN BUD LLC,Dispensary,DAAA-NYPQ-VCBZ,2022-12-27,Oklahoma,OKLAHOMA CITY,2020 NW 150TH ST STE C,73134-2004,4058876183,parvinmomtaz7719@gmail.com,10 AM TO 10 PM
"ReleafWorx, LLC","ReleafWorx, LLC",Dispensary,DAAA-NJDB-9NS7,2022-02-01,Sequoyah,MULDROW,,74948-4823,(918) 503-4129,deanna@releafworx.com,10-7pm
"OklaDispo 36th Street, LLC",The Peak 36th Street Dispensary,Dispensary,DAAA-TY4K-CYXJ,2022-10-04,Oklahoma,OKLAHOMA CITY,,73112-6606,4055340005,blake@themjsupply.com,"10am-9pm, Every Day"
Sweet Releaf Meds LLC,Sweet Releaf Meds LLC,Dispensary,DAAA-MXDP-TMHN,2023-08-29,Carter,ARDMORE,821 GRAND AVE,73401-4335,(580) 504-0825,sweetreleaffarm@gmail.com,9:00am-5:00 pm
Roger Kent Thompson,BloomCraft Gardens,Dispensary,DAAA-N1GI-RX25,2023-03-27,Nowata,S Coffeyville,,74072-0415,6202529543,sales@bloomcraftgardens.com,9-5 m-f
Purple Moon Dispensary Inc,Purple Moon Sapulpa,Dispensary,DAAA-GUPT-WRZT,2022-11-27,Creek,SAPULPA,,74066-4458,9033064716,salvadoravila8898@gmail.com,Mon-Thursday 8:30am-9pm Fri-Sat 8:30am-10pm Sunday 10am-8pm
Chronic Culture LLC,Chronic Culture,Dispensary,DAAA-E9OF-Q7KM,2022-09-15,Kiowa,HOBART,,73651-4015,5803011779,herbanremedies2@yahoo.com,Mon-Sat 11-7 Sunday 1-5
17 Batchlor Farm Acres LLC,17 Batchlor Farm Acres LLC,Dispensary,DAAA-VF5Y-JOEK,2023-06-02,Atoka,Atoka,,73852,4057353800,jessica@stacylegalgroup.com,24
Sp8 Services LLC,Rob and Sons Cannabis Company,Dispensary,DAAA-ZXXT-SDDW,2023-02-27,Pottawatomie,SHAWNEE,201 W 9TH ST,74801-6815,(405) 788-4342,rob@robandsonscc.com,9-9
beans green dispensary llc,beans green dispensary llc,Dispensary,DAAA-FEZQ-SDBX,2022-12-05,Love,THACKERVILLE,,73459-9111,4096594990,bbbashllc@gmail.com,9:00am-5:00 pm
"Pure Growing Dispensary, LLC","Pure Growing Dispensary, LLC",Dispensary,DAAA-YKZO-LTPM,2022-12-15,Okmulgee,OKMULGEE,,74447-2080,7735588541,greenwayoperationsllc@gmail.com,8-5
cottonwood creek farms llc,cottonwood creek farms llc,Dispensary,DAAA-NCAB-QI3C,2022-09-26,Carter,Ardmore,108 Michelin Rd.,73401,5806681181,dustinlturpin@yahoo.com,9:00 am- 5:00 pm
Lake road farms Inc,Lake road farms Inc,Dispensary,DAAA-G57G-2UDX,2022-09-29,Sequoyah,SALLISAW,,74955-5510,9183151830,lakeroadfarms@gmail.com,9am to 9pm
The Urban Pineapple LLC,HOUSE OF DANK DISPENSARY,Dispensary,DAAA-VY3C-EOBD,2022-09-08,Oklahoma,OKLAHOMA CITY,,73110-4738,4055035475,theurbanpineapplellc@gmail.com,24 HOURS
Zachary Scott Stoller,Cozmo's Cannabis Market,Dispensary,DAAA-VKON-1IQS,2022-10-25,Marshall,MADILL,,73446-3807,2148022715,stollerzach@yahoo.com,10-8
gregory's discount medical LLC,Green Plus 5,Dispensary,DAAA-4KP5-EL4Q,2022-11-28,Cleveland,MOORE,,73160,4059629401,charlesgregory6@gmail.com,10am-8pm
High Voltage Cannabis Co LLC,High Voltage Cannabis Co LLC,Dispensary,DAAA-H2OG-LGYD,2022-12-05,Oklahoma,OKLAHOMA CITY,,73106-4237,4055011126,info@highvoltageokc.com,9am-9pm
Oklahoma Coughy Co. LLC,Oklahoma Coughy Company,Dispensary,DAAA-EJPF-SWX7,2022-12-14,Oklahoma,EDMOND,628 W EDMOND RD,73003-5623,4052852118,oklahomacoughyco@gmail.com,11am-7:00pm M-Th //11am-10:00pm Fri // 12pm-10pm Sat
1063 E 6TH LLC,Kush Gardens Store 3,Dispensary,DAAA-MSZN-4IS6,2023-03-09,Okmulgee,OKMULGEE,,74447-4705,4056691938,masonbrianne3@gmail.com,10-10
"Saint Jane Cannabis Club, LLC.","Saint Jane Cannabis Club, LLC.",Dispensary,DAAA-NJ6T-WRA4,2022-11-06,Tulsa,BROKEN ARROW,,74012-8908,9182325954,csehvolere@gmail.com,11am-9pm
Good People Investments LLC,STASH Cannabis Company,Dispensary,DAAA-WT8R-YRRG,2022-11-27,Oklahoma,Oklahoma City,,73013-1852,4052865667,bestjointintown@gmail.com,11am-7pm
"APCO Cure, LLC",APCO Med,Dispensary,DAAA-EKYY-6HBN,2023-02-01,Tulsa,TULSA,2606 S SHERIDAN RD,74129-1029,(539) 867-3875,galvede@gmail.com,"11-7 MONDAY-SATURDAY, 1-5 SUNDAY"
Red River Dispensary LLC,Cannamed,Dispensary,DAAA-LNLT-NATC,2022-12-26,Bryan,DURANT,,74701-4030,5802002500,mallery@hicksfordfarms.com,11-8
My Lien Green LLC,My Lien Green LLC,Dispensary,DAAA-CCZR-T9IP,2022-12-19,Grady,BLANCHARD,,73010,(321) 444-1191,myliengreen@gmail.com,0
"RT 66 Organics, Inc.",RT 66 Organics Inc.,Dispensary,DAAA-NJ2F-BAE2,2023-03-10,Oklahoma,BETHANY,,73008-2238,4057922240,tbird@66cannabis.com,10am-8pm
Canna-Cabana LLC,Lemon Cannabis,Dispensary,DAAA-VYQE-8IJP,2023-05-24,Creek,GLENPOOL,12152 S WACO AVE,74033,(918) 814-7141,hello@lemoncannabis.com,M-F 9-10 or as needed for company operations
Honey Jane Farms LLC,Honey Jane,Dispensary,DAAA-4KAW-B7NZ,2022-09-08,Carter,ARDMORE,,73401-5702,6024691184,ljvanpelt@gmail.com,12pm-9pm
"Vertica Organics, LLC",Vertica Organics,Dispensary,DAAA-N1FB-DK68,2022-10-23,Payne,STILLWATER,,74074-4733,4058238107,dkmckinney@craigcarterassociates.com,10:00 - 10:00
little endo llc,little endo llc,Dispensary,DAAA-9HHW-FDZS,2022-10-11,Carter,ARDMORE,,73401,4692234207,littleendothc@gmail.com,9:00am-5:00 pm
Fume Ventrues Inc.,Eden Cannabis Co. II,Dispensary,DAAA-4J14-VXNV,2022-08-07,Tulsa,JENKS,,74037-3517,2813098908,lasiarshad@gmail.com,10AM - 10PM
The Royal Tree LLC,Euphora Modern Wellness,Dispensary,DAAA-41QC-XBKT,2023-09-19,Oklahoma,OKLAHOMA CITY,,73115-3316,2066050184,jjwildhaber@gmail.com,8:00am to 8:00pm
The Green Day LLP,The Green Day,Dispensary,DAAA-RGPG-50SW,2023-02-24,Oklahoma,OKLAHOMA CITY,1137 N PENNSYLVANIA AVE,73107-5638,4055121423,rizvi_nsu@yahoo.com,9am-10pm
HighQ Investments LLC,Oklahoma City Farmers,Dispensary,DAAA-1DTQ-7LIN,2022-11-14,Cleveland,NORMAN,,73071-4059,4053719832,cannabisclinicok@gmail.com,Monday-Sunday 9am-4am
"Tallgrass Dispensary, LLC",Tallgrass Dispensary,Dispensary,DAAA-NKKB-AQSM,2022-12-13,Tulsa,TULSA,,74104-5242,9188944490,turbo@tallgrassdispensary.com,9am-5pm Monday-Friday
Weed-Mart LLC.,Weedmart Cookson,Dispensary,DAAA-N1MW-KTYA,2022-09-20,Cherokee,Cookson,,74427,9182080955,miket@blackjackbonding.com,24
The Chronic Snob LLC,The Chronic Snob LLC,Dispensary,DAAA-WH4P-AZEB,2022-12-05,Osage,SKIATOOK,,74070-3908,7819969405,aaronlevine54@gmail.com,8-5pm
Kings Reserves LLC,Kings Reserves,Dispensary,DAAA-NKYO-ANLN,2023-08-04,Pittsburg,MCALESTER,,74501-5236,5804369292,t.woods@lionsgateinc.com,24 hours
